Data info
File name: E:\Werk\jumat cipeles\CIPELES 26-11-2020 - AKSELEROMETER\kalibrasi jumat\kal 1_0116.dxd
Start time: 11/27/2020 14:24:16.330
Number of channels: 1
Sample rate: 100
Store type: always fast


Data1

Time (s)	AI 8 (um/m)
188.63	1.7920533
188.64	1.6666877
188.65	1.3264097
188.66	1.1831347
188.67	1.2279081
188.68	1.2458174
188.69	0.86076593
188.7	0.52048784
188.71	1.0667237
188.72	1.3353643
188.73	0.51153314
188.74	0.59212536
188.75	1.3174549
188.76	1.1920893
188.77	0.97717685
188.78	1.2458174
188.79	1.2189534
188.8	1.17418
188.81	1.2189534
188.82	0.79808313
188.83	0.42198628
188.84	1.1294066
188.85	1.3532737
188.86	0.88762999
188.87	1.344319
188.88	1.0846331
188.89	0.44885036
188.9	0.78912842
188.91	1.0219502
188.92	0.26975662
188.93	0.18020974
188.94	1.0488144
188.95	1.1294066
188.96	0.80703783
188.97	1.0756785
188.98	1.4517753
188.99	1.1652253
189	0.57421595
189.01	0.5025785
189.02	1.3174549
189.03	1.4159565
189.04	0.82494718
189.05	1.4517753
189.06	1.8368268
189.07	0.5473519
189.08	0.2160285
189.09	1.4070019
189.1	1.4965487
189.11	0.80703783
189.12	0.94135815
189.13	1.6129596
189.14	1.3085003
189.15	1.0846331
189.16	1.4696846
189.17	1.2995456
189.18	0.94135815
189.19	1.1294066
189.2	1.2368628
189.21	1.1114972
189.22	1.2726815
189.23	1.0935878
189.24	0.82494718
189.25	0.86076593
189.26	1.3890924
189.27	1.3353643
189.28	0.98613155
189.29	1.2458174
189.3	1.0488144
189.31	0.4040769
189.32	0.15334569
189.33	0.74435502
189.34	1.0219502
189.35	0.42198628
189.36	0.5025785
189.37	0.9592675
189.38	0.85181123
189.39	0.76226437
189.4	0.67271751
189.41	1.2995456
189.42	1.3801378
189.43	0.69958156
189.44	1.2368628
189.45	1.0488144
189.46	0.27871129
189.47	0.6100347
189.48	0.90553939
189.49	0.6100347
189.5	1.1025425
189.51	1.4517753
189.52	0.67271751
189.53	0.65480816
189.54	1.0667237
189.55	0.70853627
189.56	0.5473519
189.57	0.89658469
189.58	0.5025785
189.59	0.46675971
189.6	1.4786394
189.61	1.5413221
189.62	0.44885036
189.63	0.41303161
189.64	1.4965487
189.65	1.0756785
189.66	0.57421595
189.67	1.3353643
189.68	1.3264097
189.69	1.1920893
189.7	1.5771409
189.71	1.5234127
189.72	1.3801378
189.73	1.004041
189.74	0.35930347
189.75	0.64585346
189.76	0.95031279
189.77	0.52048784
189.78	0.31453004
189.79	0.65480816
189.8	1.2189534
189.81	1.17418
189.82	1.0935878
189.83	1.7920533
189.84	1.6487783
189.85	1.1920893
189.86	1.2458174
189.87	1.0577691
189.88	1.3622284
189.89	1.7651893
189.9	1.8816003
189.91	1.9801018
189.92	1.9263737
189.93	1.5950502
189.94	0.71749097
189.95	0.43094099
189.96	1.1473159
189.97	1.7830987
189.98	1.9980111
189.99	1.3980471
190	0.79808313
190.01	1.1831347
190.02	1.7114612
190.03	1.6487783
190.04	1.0756785
190.05	1.3353643
190.06	1.7920533
190.07	0.88762999
190.08	0.90553939
190.09	1.7651893
190.1	1.7114612
190.11	1.917419
190.12	2.0965128
190.13	1.6935518
190.14	1.2905909
190.15	1.5681862
190.16	1.9084643
190.17	1.4696846
190.18	1.5413221
190.19	1.7293706
190.2	1.1652253
190.21	1.2368628
190.22	1.7383252
190.23	1.487594
190.24	1.3980471
190.25	1.4249113
190.26	1.0756785
190.27	1.2189534
190.28	1.630869
190.29	1.487594
190.3	1.2547722
190.31	1.1652253
190.32	1.0129956
190.33	1.1204518
190.34	1.1204518
190.35	1.3532737
190.36	1.4517753
190.37	0.85181123
190.38	0.78017378
190.39	0.86972064
190.4	0.92344874
190.41	0.92344874
190.42	0.90553939
190.43	1.0488144
190.44	0.78912842
190.45	1.8368268
190.46	2.4547002
190.47	1.17418
190.48	1.2995456
190.49	1.9980111
190.5	1.5681862
190.51	1.2189534
190.52	1.3622284
190.53	1.917419
190.54	1.9084643
190.55	1.6398237
190.56	1.917419
190.57	1.46073
190.58	1.3622284
190.59	1.7830987
190.6	1.2995456
190.61	1.17418
190.62	1.5413221
190.63	1.2637268
190.64	0.63689876
190.65	0.9682222
190.66	1.5950502
190.67	1.1114972
190.68	1.0488144
190.69	1.5234127
190.7	1.4786394
190.71	1.6577331
190.72	1.604005
190.73	0.92344874
190.74	1.0756785
190.75	1.630869
190.76	1.7293706
190.77	1.6129596
190.78	1.3980471
190.79	1.7741439
190.8	1.2547722
190.81	0.73540032
190.82	1.3622284
190.83	1.4696846
190.84	1.6219143
190.85	1.371183
190.86	1.0577691
190.87	1.5144581
190.88	1.3890924
190.89	1.2816362
190.9	1.5771409
190.91	1.0577691
190.92	0.9592675
190.93	1.604005
190.94	1.5502769
190.95	1.7562346
190.96	1.5055034
190.97	0.30557537
190.98	0.69958156
190.99	1.630869
191	1.3801378
191.01	1.0756785
191.02	1.2189534
191.03	1.1652253
191.04	0.99508625
191.05	1.1562706
191.06	1.3085003
191.07	1.2726815
191.08	1.1473159
191.09	1.5055034
191.1	2.1233768
191.11	1.7741439
191.12	1.371183
191.13	1.4965487
191.14	1.1473159
191.15	1.3085003
191.16	1.630869
191.17	1.2458174
191.18	1.0219502
191.19	0.94135815
191.2	1.004041
191.21	1.0756785
191.22	0.85181123
191.23	1.004041
191.24	0.86972064
191.25	0.71749097
191.26	1.5592315
191.27	1.3353643
191.28	0.46675971
191.29	0.82494718
191.3	1.6129596
191.31	1.3085003
191.32	0.75330973
191.33	0.6100347
191.34	0.79808313
191.35	1.5860956
191.36	1.4428205
191.37	0.9682222
191.38	1.3174549
191.39	1.5502769
191.4	0.92344874
191.41	0.93240345
191.42	1.5950502
191.43	1.4696846
191.44	1.4428205
191.45	1.3980471
191.46	1.2368628
191.47	1.0488144
191.48	0.9592675
191.49	1.1114972
191.5	1.1114972
191.51	0.9592675
191.52	1.1562706
191.53	1.5771409
191.54	1.1204518
191.55	0.48466909
191.56	0.18020974
191.57	0.42198628
191.58	1.0129956
191.59	1.1473159
191.6	0.70853627
191.61	0.5025785
191.62	0.97717685
191.63	1.1204518
191.64	1.030905
191.65	0.75330973
191.66	0.42198628
191.67	0.45780504
191.68	1.1204518
191.69	0.75330973
191.7	0.17125507
191.71	1.2099987
191.72	1.7293706
191.73	1.2279081
191.74	0.59212536
191.75	0.89658469
191.76	0.95031279
191.77	0.62794411
191.78	0.72644562
191.79	1.0577691
191.8	1.3890924
191.81	0.83390188
191.82	0.53839719
191.83	1.1562706
191.84	1.5234127
191.85	0.60108
191.86	0.27871129
191.87	0.9592675
191.88	0.97717685
191.89	0.87867534
191.9	0.87867534
191.91	0.59212536
191.92	0.045889448
191.93	0.39512223
191.94	1.3085003
191.95	0.86972064
191.96	0.77121907
191.97	1.3980471
191.98	0.59212536
191.99	0.19811912
192	0.65480816
192.01	0.47571442
192.02	0.67271751
192.03	0.98613155
192.04	1.030905
192.05	0.88762999
192.06	0.52048784
192.07	0.68167222
192.08	1.1294066
192.09	0.87867534
192.1	0.47571442
192.11	1.2189534
192.12	1.4517753
192.13	0.60108
192.14	0.4040769
192.15	0.62794411
192.16	0.75330973
192.17	0.5473519
192.18	0.58317065
192.19	0.97717685
192.2	0.76226437
192.21	0.27871129
192.22	0.12648162
192.23	0.27871129
192.24	0.63689876
192.25	1.4249113
192.26	1.5771409
192.27	1.1562706
192.28	1.344319
192.29	1.3532737
192.3	1.1204518
192.31	1.3264097
192.32	0.97717685
192.33	0.48466909
192.34	1.2905909
192.35	1.5860956
192.36	0.80703783
192.37	0.87867534
192.38	1.2189534
192.39	1.0488144
192.4	0.68167222
192.41	0.58317065
192.42	0.53839719
192.43	0.30557537
192.44	1.0935878
192.45	1.604005
192.46	1.0219502
192.47	0.72644562
192.48	1.0219502
192.49	1.2995456
192.5	0.9592675
192.51	1.4517753
192.52	2.1144221
192.53	1.2905909
192.54	0.68167222
192.55	1.2099987
192.56	1.7293706
192.57	0.95031279
192.58	0.52944255
192.59	1.0488144
192.6	1.1294066
192.61	1.0756785
192.62	1.1294066
192.63	1.0935878
192.64	0.99508625
192.65	1.2905909
192.66	1.2995456
192.67	1.1204518
192.68	1.5681862
192.69	1.8368268
192.7	1.2279081
192.71	0.89658469
192.72	0.99508625
192.73	0.99508625
192.74	0.80703783
192.75	0.78017378
192.76	1.4428205
192.77	1.17418
192.78	0.79808313
192.79	1.2995456
192.8	1.0219502
192.81	0.91449404
192.82	0.78912842
192.83	-0.052612107
192.84	0.4040769
192.85	1.17418
192.86	1.2368628
192.87	1.0667237
192.88	0.80703783
192.89	0.65480816
192.9	0.68167222
192.91	0.90553939
192.92	1.2995456
192.93	1.3532737
192.94	1.0129956
192.95	1.7025065
192.96	1.6935518
192.97	0.74435502
192.98	0.43989566
192.99	0.95031279
193	1.2099987
193.01	0.4040769
193.02	0.23393787
193.03	0.64585346
193.04	1.1473159
193.05	1.1204518
193.06	0.63689876
193.07	0.9682222
193.08	1.604005
193.09	1.604005
193.1	0.98613155
193.11	0.88762999
193.12	0.94135815
193.13	0.94135815
193.14	1.3353643
193.15	1.1562706
193.16	0.86076593
193.17	1.0756785
193.18	0.9592675
193.19	0.60108
193.2	0.28766599
193.21	0.69958156
193.22	1.2010441
193.23	0.58317065
193.24	0.74435502
193.25	1.371183
193.26	0.89658469
193.27	0.57421595
193.28	0.94135815
193.29	0.9592675
193.3	0.64585346
193.31	0.48466909
193.32	0.5652613
193.33	1.4786394
193.34	1.6398237
193.35	0.5563066
193.36	0.49362379
193.37	0.72644562
193.38	1.1383612
193.39	1.8368268
193.4	0.76226437
193.41	-0.043657422
193.42	0.69958156
193.43	1.004041
193.44	0.88762999
193.45	1.0577691
193.46	0.97717685
193.47	0.37721285
193.48	0.26975662
193.49	0.93240345
193.5	1.4070019
193.51	1.4159565
193.52	0.79808313
193.53	-0.17797773
193.54	-0.052612107
193.55	0.63689876
193.56	0.77121907
193.57	0.66376281
193.58	0.66376281
193.59	0.52944255
193.6	0.6100347
193.61	1.3532737
193.62	1.3174549
193.63	1.0577691
193.64	1.0756785
193.65	0.49362379
193.66	0.144391
193.67	0.26080194
193.68	0.57421595
193.69	0.85181123
193.7	1.3801378
193.71	1.2010441
193.72	0.38616756
193.73	0.69958156
193.74	0.82494718
193.75	0.25184724
193.76	0.3503488
193.77	0.5473519
193.78	0.37721285
193.79	0.44885036
193.8	0.12648162
193.81	0.38616756
193.82	1.4070019
193.83	1.1383612
193.84	0.59212536
193.85	0.95031279
193.86	1.1562706
193.87	1.3890924
193.88	1.3801378
193.89	0.6100347
193.9	0.61898941
193.91	1.2189534
193.92	0.82494718
193.93	0.19811912
193.94	0.85181123
193.95	0.99508625
193.96	0.29662067
193.97	1.2099987
193.98	1.5681862
193.99	0.73540032
194	0.86972064
194.01	0.92344874
194.02	0.92344874
194.03	1.1831347
194.04	1.0577691
194.05	1.1920893
194.06	1.1920893
194.07	0.38616756
194.08	0.5473519
194.09	1.0577691
194.1	0.5025785
194.11	0.063798822
194.12	0.45780504
194.13	1.0577691
194.14	0.82494718
194.15	0.75330973
194.16	1.1920893
194.17	0.78017378
194.18	0.78912842
194.19	1.0667237
194.2	0.38616756
194.21	0.89658469
194.22	1.2368628
194.23	0.43989566
194.24	1.0219502
194.25	1.2726815
194.26	0.41303161
194.27	0.73540032
194.28	1.5771409
194.29	1.2099987
194.3	0.78017378
194.31	0.92344874
194.32	0.13543631
194.33	-0.41079956
194.34	0.16230038
194.35	0.15334569
194.36	0.036934759
194.37	0.51153314
194.38	0.72644562
194.39	0.91449404
194.4	0.83390188
194.41	0.29662067
194.42	0.39512223
194.43	0.6100347
194.44	0.37721285
194.45	0.71749097
194.46	0.52944255
194.47	0.036934759
194.48	0.69062692
194.49	0.78912842
194.5	0.72644562
194.51	0.82494718
194.52	0.84285659
194.53	1.2279081
194.54	0.97717685
194.55	0.91449404
194.56	0.78912842
194.57	0.29662067
194.58	0.23393787
194.59	0.48466909
194.6	0.95031279
194.61	0.94135815
194.62	0.68167222
194.63	0.61898941
194.64	1.0219502
194.65	1.1562706
194.66	0.66376281
194.67	0.74435502
194.68	0.90553939
194.69	0.86076593
194.7	0.75330973
194.71	0.28766599
194.72	0.5025785
194.73	1.4249113
194.74	1.2637268
194.75	0.62794411
194.76	0.78912842
194.77	1.0577691
194.78	0.74435502
194.79	0.44885036
194.8	0.90553939
194.81	1.2726815
194.82	0.44885036
194.83	-0.30334333
194.84	0.26080194
194.85	0.53839719
194.86	0.43989566
194.87	0.72644562
194.88	0.98613155
194.89	0.88762999
194.9	0.94135815
194.91	0.72644562
194.92	0.18020974
194.93	0.82494718
194.94	1.2189534
194.95	0.91449404
194.96	0.73540032
194.97	0.6100347
194.98	0.94135815
194.99	0.82494718
195	0.73540032
195.01	0.74435502
195.02	0.57421595
195.03	0.26975662
195.04	0.22498319
195.05	0.97717685
195.06	0.79808313
195.07	0.15334569
195.08	0.144391
195.09	0.4040769
195.1	0.94135815
195.11	1.1204518
195.12	0.52048784
195.13	0.67271751
195.14	1.0488144
195.15	0.47571442
195.16	0.144391
195.17	0.23393787
195.18	0.12648162
195.19	0.72644562
195.2	1.2726815
195.21	0.11752694
195.22	-0.41975427
195.23	0.53839719
195.24	1.4070019
195.25	1.2995456
195.26	1.2458174
195.27	1.6577331
195.28	1.2010441
195.29	0.53839719
195.3	0.036934759
195.31	0.027980074
195.32	0.15334569
195.33	0.49362379
195.34	1.5771409
195.35	1.5681862
195.36	0.71749097
195.37	0.3413941
195.38	0.19811912
195.39	0.35930347
195.4	0.62794411
195.41	0.77121907
195.42	1.17418
195.43	1.1652253
195.44	1.0129956
195.45	1.3264097
195.46	0.9592675
195.47	0.79808313
195.48	1.1831347
195.49	0.52944255
195.5	-0.18693241
195.51	0.13543631
195.52	0.42198628
195.53	0.5473519
195.54	0.86076593
195.55	1.0129956
195.56	1.5592315
195.57	1.7025065
195.58	1.1562706
195.59	0.90553939
195.6	0.93240345
195.61	0.87867534
195.62	0.90553939
195.63	1.2816362
195.64	1.004041
195.65	0.2160285
195.66	0.2160285
195.67	1.1025425
195.68	1.0398597
195.69	0.26975662
195.7	0.3413941
195.71	0.45780504
195.72	0.86972064
195.73	0.97717685
195.74	0.53839719
195.75	0.70853627
195.76	0.52944255
195.77	-0.29438865
195.78	-0.007838673
195.79	0.64585346
195.8	0.78017378
195.81	1.1204518
195.82	1.004041
195.83	0.66376281
195.84	0.71749097
195.85	0.98613155
195.86	1.4786394
195.87	1.6845971
195.88	0.86972064
195.89	0.45780504
195.9	1.2726815
195.91	1.3801378
195.92	0.80703783
195.93	0.79808313
195.94	1.1204518
195.95	1.46073
195.96	1.3890924
195.97	1.0488144
195.98	0.52048784
195.99	0.99508625
196	2.4009721
196.01	2.3024704
196.02	1.1831347
196.03	0.86972064
196.04	1.1473159
196.05	0.69958156
196.06	0.12648162
196.07	0.75330973
196.08	1.2279081
196.09	0.98613155
196.1	1.3890924
196.11	1.5502769
196.12	0.88762999
196.13	0.69958156
196.14	0.89658469
196.15	1.5860956
196.16	2.2487423
196.17	1.4517753
196.18	0.78017378
196.19	0.22498319
196.2	-0.58093864
196.21	-0.043657422
196.22	0.63689876
196.23	0.9592675
196.24	1.0935878
196.25	0.80703783
196.26	0.5473519
196.27	0.51153314
196.28	1.2010441
196.29	1.5681862
196.3	1.1114972
196.31	1.3085003
196.32	1.1114972
196.33	0.31453004
196.34	0.83390188
196.35	1.5860956
196.36	1.6487783
196.37	0.86076593
196.38	-0.025748046
196.39	0.79808313
196.4	1.7651893
196.41	1.6487783
196.42	0.69062692
196.43	0.22498319
196.44	0.97717685
196.45	1.2279081
196.46	1.6845971
196.47	1.8457814
196.48	1.0577691
196.49	0.61898941
196.5	0.64585346
196.51	1.0756785
196.52	1.2010441
196.53	1.1473159
196.54	1.1652253
196.55	0.94135815
196.56	1.3174549
196.57	1.0846331
196.58	0.58317065
196.59	1.2458174
196.6	1.2099987
196.61	0.9592675
196.62	0.86076593
196.63	0.79808313
196.64	1.5502769
196.65	1.7383252
196.66	1.0129956
196.67	0.81599253
196.68	1.2458174
196.69	1.1831347
196.7	0.94135815
196.71	1.030905
196.72	1.0488144
196.73	1.4517753
196.74	1.6845971
196.75	1.3085003
196.76	1.5860956
196.77	1.7741439
196.78	1.6487783
196.79	1.4159565
196.8	0.88762999
196.81	1.0488144
196.82	1.2637268
196.83	1.5592315
196.84	1.9084643
196.85	1.2099987
196.86	0.90553939
196.87	1.2368628
196.88	1.1652253
196.89	0.72644562
196.9	0.85181123
196.91	1.4696846
196.92	1.5681862
196.93	1.3353643
196.94	1.030905
196.95	1.7204158
196.96	2.4994736
196.97	1.6935518
196.98	0.74435502
196.99	0.72644562
197	0.99508625
197.01	1.3801378
197.02	1.5502769
197.03	1.2458174
197.04	1.6487783
197.05	1.46073
197.06	0.44885036
197.07	0.4040769
197.08	0.57421595
197.09	1.0398597
197.1	1.1562706
197.11	0.57421595
197.12	0.58317065
197.13	0.79808313
197.14	0.65480816
197.15	0.83390188
197.16	1.8636909
197.17	1.9801018
197.18	1.1294066
197.19	1.4428205
197.2	1.4517753
197.21	0.83390188
197.22	1.371183
197.23	1.7472799
197.24	1.2458174
197.25	1.0935878
197.26	0.80703783
197.27	0.86076593
197.28	1.2905909
197.29	1.3532737
197.3	1.8278722
197.31	1.5950502
197.32	0.71749097
197.33	0.36825818
197.34	0.74435502
197.35	0.83390188
197.36	0.36825818
197.37	0.82494718
197.38	1.2368628
197.39	0.87867534
197.4	0.58317065
197.41	0.5473519
197.42	1.1204518
197.43	1.487594
197.44	1.3085003
197.45	1.3890924
197.46	1.3532737
197.47	0.18916443
197.48	-0.097385541
197.49	1.3353643
197.5	1.6487783
197.51	1.1473159
197.52	0.63689876
197.53	0.48466909
197.54	1.1383612
197.55	1.4338659
197.56	1.4517753
197.57	0.89658469
197.58	0.64585346
197.59	1.4517753
197.6	1.6129596
197.61	1.5234127
197.62	1.0488144
197.63	0.73540032
197.64	1.3890924
197.65	1.3801378
197.66	0.69958156
197.67	0.42198628
197.68	0.81599253
197.69	1.2099987
197.7	1.0577691
197.71	0.84285659
197.72	0.45780504
197.73	-0.088430852
197.74	0.30557537
197.75	0.68167222
197.76	0.69958156
197.77	0.69958156
197.78	0.33243942
197.79	0.0100707
197.8	-0.016793361
197.81	0.91449404
197.82	1.2637268
197.83	1.0219502
197.84	1.2637268
197.85	0.85181123
197.86	0.6100347
197.87	0.92344874
197.88	0.94135815
197.89	0.43094099
197.9	-0.025748046
197.91	0.144391
197.92	0.84285659
197.93	1.3264097
197.94	0.64585346
197.95	0.31453004
197.96	0.94135815
197.97	1.6577331
197.98	1.2816362
197.99	0.5025785
198	0.86076593
198.01	0.95031279
198.02	0.86972064
198.03	1.2995456
198.04	1.6666877
198.05	1.6129596
198.06	1.3353643
198.07	0.89658469
198.08	0.5473519
198.09	0.59212536
198.1	0.61898941
198.11	0.57421595
198.12	0.3413941
198.13	0.15334569
198.14	0.52944255
198.15	0.99508625
198.16	0.84285659
198.17	1.0846331
198.18	1.3980471
198.19	1.0935878
198.2	1.1831347
198.21	0.98613155
198.22	0.66376281
198.23	0.62794411
198.24	0.28766599
198.25	0.78017378
198.26	1.6398237
198.27	1.2279081
198.28	1.0398597
198.29	1.3622284
198.3	0.91449404
198.31	0.86972064
198.32	0.65480816
198.33	0.30557537
198.34	0.74435502
198.35	0.82494718
198.36	0.78017378
198.37	0.89658469
198.38	0.79808313
198.39	1.0398597
198.4	1.8636909
198.41	2.087558
198.42	1.6129596
198.43	1.5592315
198.44	1.5413221
198.45	0.97717685
198.46	0.85181123
198.47	0.99508625
198.48	0.62794411
198.49	0.46675971
198.5	0.47571442
198.51	0.61898941
198.52	1.1473159
198.53	1.3264097
198.54	0.53839719
198.55	0.5025785
198.56	1.1920893
198.57	1.0846331
198.58	1.1473159
198.59	1.1473159
198.6	1.2099987
198.61	1.0667237
198.62	0.76226437
198.63	0.78912842
198.64	0.24289255
198.65	0.51153314
198.66	1.0577691
198.67	0.77121907
198.68	0.84285659
198.69	1.2099987
198.7	1.1294066
198.71	0.85181123
198.72	1.3622284
198.73	1.5144581
198.74	1.1920893
198.75	0.68167222
198.76	0.18020974
198.77	0.92344874
198.78	1.0756785
198.79	0.73540032
198.8	0.83390188
198.81	1.030905
198.82	1.2547722
198.83	1.0577691
198.84	0.93240345
198.85	0.81599253
198.86	0.90553939
198.87	0.93240345
198.88	0.28766599
198.89	0.53839719
198.9	1.0846331
198.91	0.94135815
198.92	1.4249113
198.93	1.4696846
198.94	0.84285659
198.95	0.86076593
198.96	0.98613155
198.97	0.64585346
198.98	0.65480816
198.99	1.1383612
199	1.2458174
199.01	1.0219502
199.02	1.2010441
199.03	1.6129596
199.04	1.7204158
199.05	1.7114612
199.06	1.030905
199.07	0.84285659
199.08	1.1473159
199.09	0.52048784
199.1	0.79808313
199.11	0.84285659
199.12	0.072753504
199.13	0.62794411
199.14	1.0846331
199.15	1.1204518
199.16	1.3353643
199.17	0.95031279
199.18	0.68167222
199.19	0.68167222
199.2	0.5652613
199.21	0.87867534
199.22	1.3085003
199.23	1.3801378
199.24	1.4338659
199.25	1.2458174
199.26	1.2189534
199.27	1.46073
199.28	1.4517753
199.29	1.0577691
199.3	0.69958156
199.31	0.80703783
199.32	0.82494718
199.33	1.1473159
199.34	1.2458174
199.35	0.74435502
199.36	0.85181123
199.37	1.0667237
199.38	1.487594
199.39	1.46073
199.4	0.51153314
199.41	0.43094099
199.42	1.0577691
199.43	0.99508625
199.44	0.91449404
199.45	1.17418
199.46	0.27871129
199.47	-0.76003236
199.48	-0.2585699
199.49	0.92344874
199.5	1.1920893
199.51	0.86076593
199.52	0.38616756
199.53	0.29662067
199.54	0.68167222
199.55	0.78017378
199.56	0.88762999
199.57	0.51153314
199.58	0.69062692
199.59	1.0667237
199.6	0.36825818
199.61	0.52048784
199.62	1.0219502
199.63	0.59212536
199.64	0.47571442
199.65	0.6100347
199.66	0.86076593
199.67	1.2816362
199.68	0.58317065
199.69	0.036934759
199.7	0.69958156
199.71	1.2547722
199.72	1.1473159
199.73	1.2189534
199.74	1.3980471
199.75	0.6100347
199.76	0.23393787
199.77	0.82494718
199.78	0.5025785
199.79	0.19811912
199.8	0.60108
199.81	0.39512223
199.82	0.5025785
199.83	0.94135815
199.84	0.66376281
199.85	0.22498319
199.86	0.65480816
199.87	1.2279081
199.88	1.0935878
199.89	0.73540032
199.9	0.75330973
199.91	0.99508625
199.92	0.86076593
199.93	0.87867534
199.94	1.2458174
199.95	0.9682222
199.96	0.61898941
199.97	1.1920893
199.98	0.83390188
199.99	0.69062692
200	1.7562346
200.01	0.9682222
200.02	0.12648162
200.03	0.65480816
200.04	0.5473519
200.05	0.76226437
200.06	1.1294066
200.07	1.4159565
200.08	1.2995456
200.09	0.67271751
200.1	0.70853627
200.11	0.072753504
200.12	-0.29438865
200.13	0.75330973
200.14	0.97717685
200.15	0.5652613
200.16	0.5473519
200.17	0.66376281
200.18	0.88762999
200.19	0.5652613
200.2	0.70853627
200.21	1.3353643
200.22	0.35930347
200.23	0.0011160135
200.24	1.3622284
200.25	1.2010441
200.26	0.12648162
200.27	0.10857225
200.28	0.67271751
200.29	0.97717685
200.3	0.66376281
200.31	0.49362379
200.32	0.91449404
200.33	1.4517753
200.34	1.030905
200.35	0.49362379
200.36	0.52048784
200.37	-0.088430852
200.38	-0.088430852
200.39	0.86972064
200.4	1.9711471
200.41	2.0696487
200.42	0.59212536
200.43	0.24289255
200.44	1.3174549
200.45	1.4517753
200.46	1.2726815
200.47	1.1025425
200.48	0.53839719
200.49	0.47571442
200.5	1.3532737
200.51	1.7651893
200.52	1.3264097
200.53	1.1562706
200.54	0.83390188
200.55	1.0756785
200.56	1.2726815
200.57	0.75330973
200.58	0.38616756
200.59	0.24289255
200.6	0.77121907
200.61	1.7025065
200.62	1.7562346
200.63	0.86076593
200.64	0.86972064
200.65	0.98613155
200.66	0.67271751
200.67	1.2816362
200.68	0.97717685
200.69	0.18916443
200.7	0.77121907
200.71	1.1025425
200.72	0.86076593
200.73	0.5563066
200.74	0.5473519
200.75	0.98613155
200.76	0.78017378
200.77	0.4040769
200.78	0.86076593
200.79	1.3085003
200.8	0.86972064
200.81	0.93240345
200.82	1.2010441
200.83	0.52048784
200.84	0.32348475
200.85	0.70853627
200.86	0.53839719
200.87	0.19811912
200.88	0.53839719
200.89	1.1831347
200.9	1.2189534
200.91	0.84285659
200.92	1.2010441
200.93	1.2547722
200.94	0.81599253
200.95	0.68167222
200.96	0.65480816
200.97	0.9592675
200.98	1.2368628
200.99	1.3264097
201	1.6577331
201.01	2.1144221
201.02	1.6756425
201.03	0.60108
201.04	0.5473519
201.05	1.2458174
201.06	0.94135815
201.07	0.59212536
201.08	0.78912842
201.09	1.0398597
201.1	1.4428205
201.11	0.72644562
201.12	0.36825818
201.13	1.371183
201.14	1.4965487
201.15	1.4249113
201.16	1.5413221
201.17	1.0398597
201.18	1.0488144
201.19	1.8189174
201.2	1.4428205
201.21	0.59212536
201.22	0.61898941
201.23	0.47571442
201.24	0.78017378
201.25	1.2816362
201.26	1.1204518
201.27	1.0667237
201.28	1.2010441
201.29	0.81599253
201.3	0.58317065
201.31	0.73540032
201.32	0.70853627
201.33	1.0129956
201.34	0.95031279
201.35	1.0667237
201.36	1.1652253
201.37	0.32348475
201.38	0.35930347
201.39	0.52944255
201.4	0.18916443
201.41	0.45780504
201.42	0.86972064
201.43	1.2726815
201.44	1.0488144
201.45	0.70853627
201.46	0.95031279
201.47	0.74435502
201.48	0.69062692
201.49	0.98613155
201.5	0.90553939
201.51	0.90553939
201.52	0.89658469
201.53	0.73540032
201.54	0.86972064
201.55	0.94135815
201.56	0.98613155
201.57	0.71749097
201.58	0.62794411
201.59	0.81599253
201.6	0.43094099
201.61	0.5652613
201.62	0.69958156
201.63	0.53839719
201.64	0.86972064
201.65	1.1025425
201.66	0.88762999
201.67	0.74435502
201.68	0.84285659
201.69	1.1025425
201.7	0.88762999
201.71	0.53839719
201.72	0.91449404
201.73	0.79808313
201.74	0.92344874
201.75	1.8457814
201.76	1.5323675
201.77	0.28766599
201.78	0.46675971
201.79	1.1562706
201.8	0.98613155
201.81	0.78017378
201.82	0.28766599
201.83	0.72644562
201.84	1.1114972
201.85	0.11752694
201.86	-0.043657422
201.87	0.52048784
201.88	0.87867534
201.89	1.1562706
201.9	1.0935878
201.91	0.87867534
201.92	0.76226437
201.93	0.6100347
201.94	0.75330973
201.95	0.76226437
201.96	0.62794411
201.97	1.004041
201.98	1.0846331
201.99	0.67271751
202	0.30557537
202.01	0.52944255
202.02	0.85181123
202.03	0.80703783
202.04	0.77121907
202.05	0.78912842
202.06	0.83390188
202.07	0.5473519
202.08	0.26080194
202.09	0.80703783
202.1	1.4338659
202.11	1.3532737
202.12	1.3801378
202.13	0.92344874
202.14	0.29662067
202.15	0.39512223
202.16	0.57421595
202.17	1.2547722
202.18	1.8547362
202.19	1.030905
202.2	0.5025785
202.21	1.0756785
202.22	1.1294066
202.23	0.42198628
202.24	0.18916443
202.25	0.35930347
202.26	0.15334569
202.27	0.57421595
202.28	1.0398597
202.29	0.84285659
202.3	0.83390188
202.31	0.97717685
202.32	1.2279081
202.33	1.2458174
202.34	0.31453004
202.35	0.054844134
202.36	0.83390188
202.37	0.52048784
202.38	0.12648162
202.39	0.95031279
202.4	1.344319
202.41	0.86972064
202.42	0.86972064
202.43	0.90553939
202.44	0.78017378
202.45	0.95031279
202.46	0.86972064
202.47	1.1025425
202.48	1.5502769
202.49	1.030905
202.5	1.1473159
202.51	1.5860956
202.52	0.79808313
202.53	0.61898941
202.54	1.5413221
202.55	1.8816003
